wallet,credit_score,total_transactions,num_protocols,num_assets,active_days,activity_span_days,tx_frequency,activity_consistency,total_deposits_usd,total_withdrawals_usd,net_flow_usd,total_borrowed_usd,total_repaid_usd,utilization_ratio,repayment_ratio,avg_tx_amount_usd,std_tx_amount_usd,median_tx_amount_usd,max_tx_amount_usd,min_tx_amount_usd,avg_time_between_txs,std_time_between_txs,deposit_ratio,borrow_ratio,repay_ratio,liquidation_ratio,liquidation_count,failed_tx_ratio,avg_gas_fee,hourly_entropy,daily_entropy,portfolio_diversity,volume_consistency,financial_stability,activity_maturity,high_liquidation_risk,bot_like_behavior,whale_behavior,deposit_to_borrow_ratio,net_flow_ratio,risk_category
0x02c88ed34fb04d51b3cad4cd7823f998440dd762,794,2,1,2,2,0.5072916666666667,1.0,3.9425051334702257,1.0237399427648115e+18,0.0,1.0237399427648115e+18,0.0,0.0,0.0,0.0,5.1186997138240576e+17,5.118699713813276e+17,5.1186997138240576e+17,1.0237399427637334e+18,1078199.9701180847,43830.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2,0.9999999999978937,1.0,2.0,0,1,0,1.0237399427648115e+18,1.0,Good (600-799)
0x0048e6fd005224e7e9f00058c630307f0710a84b,793,140,1,7,33,82.37706018518519,4.242424242424242,0.40059696140910317,3.949213915199886e+22,1.9517463063317174e+22,1.9974676088681688e+22,2.0753040701538903e+22,7.560393327432127e+21,0.5254980142165459,0.36430292004735,6.237359731734791e+20,1.11278463265247e+21,3.241363137129138e+18,5.323045278321669e+21,875611.3788443983,51204.1582733813,197856.64879399262,0.5,0.2571428571428571,0.11428571428571428,0.0,0,0.0,0.0,3.7439114841320422,2.3654672010215827,7,1.784063579002477,0.8943328062921266,33.0,0,0,0,1.9029567628164674,0.5057886586442529,Good (600-799)
0x0524849b35de1273b41918ce5c0f5b260a4bd033,793,56,1,5,13,49.155011574074074,4.3076923076923075,0.26446947287174716,1.6364501220410704e+23,1.6902134560967017e+23,-5.376333405563122e+21,179915643602.21387,179368534437.2077,1.0994263814030163e-12,0.9969590795216463,5.940470675252438e+21,1.7903412720394188e+22,96650849236.98468,9.069275415970891e+22,32892638.620700568,77218.05454545455,291952.62178588426,0.44642857142857145,0.19642857142857142,0.10714285714285714,0.0,0,0.0,0.0,3.1300439322497744,2.092383792517878,5,3.013803736962878,1.996959079519451,13.0,0,0,1,909565221382.3602,-0.03285363441971249,Good (600-799)
0x04b2f0087765e57f51ef3c91b2be23d0a02839a6,793,23,1,5,8,22.23601851851852,2.875,0.3597766386701589,1.653806034100148e+22,2.1432374459027752e+22,-4.894314118026273e+21,9004384641.461786,9038561074.276114,5.444643722297917e-13,1.0037955323073338,1.6508884695672724e+21,4.725677080999486e+21,5119525322.698131,1.8947516957794215e+22,742303640.1121637,87326.90909090909,138227.64003954065,0.2608695652173913,0.17391304347826086,0.08695652173913043,0.0,0,0.0,0.0,3.0124798907455586,2.14057781226685,5,2.862505352792349,2.0037955323062424,8.0,0,0,0,1836667467870.4082,-0.29594245135822816,Good (600-799)
0x0049436d8c3da52d604cdc390e45026b2662d7f7,792,12,1,5,6,47.83196759259259,2.0,0.12543912161642246,4.460365161466952e+22,0.0,4.460365161466952e+22,1.7777798497189155e+22,1.2051003141357945e+22,0.39857271442193504,0.6778681366685154,6.202704437768051e+21,5.645781033817842e+21,5.951647065870005e+21,1.6160324612850952e+22,5925020575.221422,375698.36363636365,535191.7847752884,0.25,0.4166666666666667,0.3333333333333333,0.0,0,0.0,0.0,2.584962500721156,2.188721875540867,5,0.9102128096642617,1.1997003225978278,6.0,0,0,0,2.508952479224117,1.0,Good (600-799)
0x0553aeaaa787ca5bbca6e172d3fde33957ff4b91,792,67,1,6,29,136.15868055555555,2.310344827586207,0.2129867877808011,4.0176541979228875e+22,3.016932798334938e+22,1.0007213995879496e+22,2.8585229467603095e+21,2.858522946761117e+21,0.07114905379955686,1.0000000000002824,1.1352674008373085e+21,3.119464710542781e+21,4.737487850501817e+18,1.8719690284100519e+22,49797937.5980853,178244.0909090909,445039.4312557895,0.6417910447761194,0.14925373134328357,0.08955223880597014,0.0,0,0.0,0.0,3.742775623889274,2.6648232585589495,6,2.747779693349815,1.867153775570193,29.0,0,0,0,14.05500068654783,0.24908101849714168,Good (600-799)
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,792,50,1,1,15,14.483819444444444,3.3333333333333335,1.0356384279392234,6.880012932795311e+21,7.01756762539207e+21,-1.37554692596759e+20,5.618461046536503e+21,5.737292361883002e+21,0.8166352449360518,1.0211501538165424,5.0506667933213766e+20,1.499663443801721e+21,3.5234062439852704e+17,5.702049670800009e+21,1.3876347069235437e+17,25538.816326530614,18454.490669325536,0.86,0.04,0.04,0.0,0,0.0,0.0,3.6508813799398325,2.716092778824436,1,2.9692385286330185,1.1125789612695143,15.000000000000002,0,0,0,1.2245369106966562,-0.019993377038736364,Good (600-799)
0x0608dd91be17e1ecbab078a14a075bc8e9ae6b95,792,58,1,1,30,30.41516203703704,1.9333333333333333,0.9863501619182075,3.6978621560565906e+22,3.019701320960551e+22,6.781608350960396e+21,3.2935259499980934e+22,2.7365146259566405e+22,0.8906567662625687,0.830876898346049,2.1978627677537714e+21,4.814686593839631e+21,2.639175292111399e+18,1.4883726347644025e+22,7.199527605684095e+17,46102.98245614035,37192.12250515274,0.7413793103448276,0.13793103448275862,0.05172413793103448,0.0,0,0.0,0.0,3.54086988766813,2.7378450139081227,1,2.1906220281261093,0.9683814275635593,30.0,0,0,0,1.1227669713847954,0.1833926756802725,Good (600-799)
0x061122cffab0f594d3689865e935b2961f0a309a,792,111,1,5,62,105.01387731481482,1.7903225806451613,0.5903981605605696,1.276577833312066e+23,7.558820076411302e+22,5.206958256709358e+22,3.260726753540737e+21,3.1490737637836886e+21,0.02554271794835118,0.9657582501705158,1.888790852366163e+21,4.645855782811418e+21,8.170261225181191e+18,1.8271841483320518e+22,10024030.530672599,82483.62727272727,109373.02158658349,0.7387387387387387,0.2072072072072072,0.009009009009009009,0.0,0,0.0,0.0,3.9716522457840027,2.7040915027686645,5,2.459698371045884,1.9167980190070601,62.0,0,0,0,39.15010148967141,0.40788411962316207,Good (600-799)
0x00983187e18f62a2ac1dcebd63f2e5f50394cc74,792,39,1,6,14,62.439108796296296,2.7857142857142856,0.2242184468979871,3.130245886852406e+21,3.455985311691595e+21,-3.257394248391889e+20,5351904241.13342,5020696647.271212,1.709739245601241e-12,0.9381140657718372,1.6887772303985574e+20,4.185596710534821e+20,1127568713.7818043,2.1593294359715523e+21,50106269.30065995,141966.81578947368,316177.72924848646,0.2564102564102564,0.1794871794871795,0.1794871794871795,0.0,0,0.0,0.0,3.3169176051913,2.2211507636804058,6,2.4784777027974294,1.9381140657685236,14.0,0,0,0,584884509369.4355,-0.10406192887509344,Good (600-799)
0x03eb284b79b93e3e6813ea28c210d3a08a9eaff2,792,12,1,2,4,77.35435185185185,3.0,0.05171008358599854,2001413610.191924,3597335538.04694,-1595921927.8550158,1593813271.901013,1594280674.3424444,0.7963437761114133,1.0002932604776682,732236924.5401932,334888623.9363901,800944407.3882535,1002854926.7535462,438447.24059185386,607583.2727272727,1519264.7391256609,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0,0.0,0.0,2.188721875540867,1.0,2,0.4573500901901836,1.1135358872162815,3.9999999999999996,0,0,0,1.2557390782353122,-0.7973973590119529,Good (600-799)
0x03413203ef38895fb2661a62046949893ae9fd6b,791,20,1,3,7,8.185613425925926,2.857142857142857,0.8551588788482504,3.3091485862537687e+19,4.554695273205212e+19,-1.2455466869514433e+19,18115281447.363678,18082684742.24836,5.474302822972263e-10,0.9982005962639867,3.931921931539388e+18,1.0249540503078773e+19,9073913305.537487,4.554695271223898e+19,6395.050745635215,37223.0,72344.03081475565,0.5,0.1,0.15,0.0,0,0.0,0.0,2.039353872167201,1.8128876215181604,3,2.6067507650300605,1.9982005951701112,7.0,0,0,0,1826716629.0991733,-0.37639491080136284,Good (600-799)
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,791,229,1,6,20,61.860729166666665,11.45,0.3233068906464959,1.485222315297448e+21,8.258016560776542e+20,6.594206592197937e+20,2.0066530550116814e+20,4.799857115247247e+19,0.13510792521386306,0.239197159830866,1.1177676192265253e+19,1.9227952045904245e+19,6.189166907547585e+18,2.201058347976003e+20,8787.508394578237,23441.96052631579,170513.01523486493,0.47161572052401746,0.1965065502183406,0.11790393013100436,0.0,0,0.0,0.0,4.131689646468259,2.3824349490304266,6,1.7202101505865446,1.0916998571720762,20.0,0,0,0,7.401490315368951,0.4439878477638753,Good (600-799)
0x00010a708585ba4812a1c5976182626c75cb7a6b,790,29,1,6,11,79.51586805555556,2.6363636363636362,0.13833716802682203,1.1435291181817161e+21,2.159702780640753e+19,1.1219320903753086e+21,3.0268740162206374e+20,3.0236267435993026e+20,0.2646958409798571,0.9989271860659106,6.104055937827992e+19,1.3313264290794476e+20,117216835.24831884,5.557228965749953e+20,1000720.3902904103,245363.25,612798.0180921667,0.3103448275862069,0.20689655172413793,0.2413793103448276,0.0,0,0.0,0.0,3.2746655826829643,2.267104170652839,6,2.1810521440817165,1.5805596265084483,11.0,0,0,0,3.7779210897238777,0.9811137054028426,Good (600-799)
0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a,790,49,1,5,30,85.70130787037037,1.6333333333333333,0.3500530008874222,1.0219473153455142e+23,4.843122500027195e+22,5.376350653427947e+22,29102346732.480896,29362566843.60107,2.847734545165038e-13,1.008941550779812,3.0739991129567716e+21,1.042605086651571e+22,19088607039.796204,6.9056957838519995e+22,1001802.207589053,154262.35416666666,206840.40771112335,0.40816326530612246,0.04081632653061224,0.3877551020408163,0.0,0,0.0,0.0,3.297059079775653,2.53429095351744,5,3.3916896145383912,2.0089415507792396,30.000000000000004,0,0,1,3511563258813.803,0.5260888279363242,Good (600-799)
0x01222a114552e89e4c548170f8c1f4d5460d255a,790,284,1,8,66,131.54409722222223,4.303030303030303,0.501732889530602,3.340524918064052e+23,1.941846740922949e+23,1.3986781771411029e+23,9.640691132002006e+20,197755991633.09998,0.002885980906733998,2.051263637900964e-10,1.8633846303242883e+21,3.1377263445124406e+21,375556246625.2787,1.6995335257369227e+22,107.21088023860855,40160.4593639576,108902.49506732122,0.4823943661971831,0.13028169014084506,0.10915492957746478,0.0,0,0.0,0.0,4.340492900903895,2.72315819497389,8,1.6838854917282302,0.9971223242157613,66.0,0,0,0,346.50263890057346,0.4187001179298745,Good (600-799)
0x0308e74c4971077380b748fd6bc0164a775386e3,790,2,1,1,2,0.48872685185185183,1.0,4.092265428882679,2.0638369407002445e+18,0.0,2.0638369407002445e+18,0.0,0.0,0.0,0.0,1.0319184703501222e+18,1.3825946956992064e+16,1.0319184703501222e+18,1.0457444173071144e+18,1.0180925233931302e+18,42226.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,-0.0,1,0.013398293910080922,1.0,2.0,0,1,0,2.0638369407002445e+18,1.0,Good (600-799)
0x040887454f6f08dc089d8c5671df51da5057a4bd,789,123,1,7,24,106.18466435185185,5.125,0.2260213388298142,7.19154604271848e+20,4.57483442912861e+20,2.6167116135898697e+20,1.4263196934882024e+20,9.134950000944185e+19,0.1983328320524857,0.6404559961311187,1.1468451354007896e+19,2.1121214220966826e+19,7.314438487165956e+17,1.3168104502892634e+20,0.0,75199.63114754099,434541.0708690676,0.5528455284552846,0.2682926829268293,0.07317073170731707,0.008130081300813009,1,0.0,0.0,3.137710525091534,2.5634568244068525,7,1.8416797149848454,1.3689485527333598,24.0,0,0,0,5.042029550283261,0.36385939797177813,Good (600-799)
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,789,261,1,8,47,56.42644675925926,5.553191489361702,0.8329427546718166,6.737609747434661e+23,8.611188884175194e+22,5.876490859017142e+23,1.7238088179979873e+23,8.748283955846035e+22,0.25584871825714245,0.5074973433542471,3.9070367239213684e+21,1.0156634603741155e+22,1.0449800000000003e+21,8.355865768540014e+22,1145981.272873381,18750.94230769231,36697.61650613411,0.4444444444444444,0.36398467432950193,0.10727969348659004,0.0,0,0.0,0.0,3.993267705933857,2.778467628057118,8,2.5995749007312283,1.200381320965427,47.0,0,0,1,3.9085597411316457,0.8721922282979673,Good (600-799)
0x02b42cadcb1d54d586d7b19c4b40ccb858d61640,789,54,1,4,22,57.75943287037037,2.4545454545454546,0.3808901664490829,1.3964273994096297e+22,4.471123572310032e+21,9.493150421786265e+21,1.7002662521157646e+21,1.7002687279584893e+21,0.12175829927388918,1.0000014561500128,4.0436912123112194e+20,8.29694595643119e+20,966583703.426213,2.7696647719100115e+21,705483.8613304951,94158.77358490566,166707.31506894322,0.46296296296296297,0.07407407407407407,0.09259259259259259,0.0,0,0.0,0.0,3.8608517433702234,2.6638557190836734,4,2.0518248107498227,1.7829165671826166,22.0,0,0,0,8.212992510272752,0.6798169690597379,Good (600-799)
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,789,39,1,5,9,31.904039351851853,4.333333333333333,0.28209594091657236,4.700590933337324e+22,4.416612652163371e+22,2.839782811739527e+21,17043969762.901758,16966997048.559368,3.625920656490925e-13,0.9954838740379645,2.3377445091036147e+21,8.483370102097419e+21,9930393880.155363,4.334272347538449e+22,299477749.24813306,72539.71052631579,168436.7300879829,0.48717948717948717,0.07692307692307693,0.10256410256410256,0.0,0,0.0,0.0,3.135961569738464,2.099791168669235,5,3.6288696515216214,1.9954838740372407,9.0,0,0,1,2757920248892.327,0.06041331509192482,Good (600-799)
0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,789,33,1,4,15,60.63917824074074,2.2,0.24736482972195314,3.7502939666436726e+23,1.7431413455710804e+23,2.0071526210725922e+23,1.4541420022535392e+23,1.4832881214690447e+23,0.38774080517078086,1.0200435164999957,2.5548077078597987e+22,5.281351455939681e+22,36930096914.11392,1.4832447959910001e+23,29450611.893700935,163725.78125,323678.984492326,0.15151515151515152,0.30303030303030304,0.48484848484848486,0.0,0,0.0,0.0,3.1533750892400283,2.5354854066472043,4,2.067220730425911,1.4556345889471782,15.0,0,0,1,2.5790424599741284,0.5351987441317552,Good (600-799)
0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470,788,216,1,7,26,36.128738425925924,8.307692307692308,0.7196487099406284,1.3914208503445088e+21,2.3289160352335787e+21,-9.3749518488907e+20,1.6098166031777168e+21,1.6225194678412493e+21,1.1569588042173828,1.0078908769101136,3.218830072498636e+19,6.4996811640104845e+19,1.2780675726181592e+17,3.178612416734811e+20,214.0078265741682,14518.711627906976,44798.20530915823,0.21296296296296297,0.26851851851851855,0.28703703703703703,0.0,0,0.0,0.0,4.0559127235854655,2.6853312267065443,7,2.019268186768576,0.9308897661764309,26.0,0,0,0,0.8643350103346535,-0.6737682453565008,Good (600-799)
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,788,105,1,6,52,82.91135416666667,2.019230769230769,0.627175861770038,3.675134866517585e+23,8.796352814531745e+19,3.6742552312361315e+23,5.5171096626776504e+22,3.0401898847577072e+22,0.15011992384120176,0.5510475721235155,4.3159471014691193e+21,1.2361329491979654e+22,1.3552239869897158e+20,6.115873469186756e+22,44847013.27050004,68880.20192307692,138838.92260952145,0.6857142857142857,0.17142857142857143,0.13333333333333333,0.0,0,0.0,0.0,3.988721849736252,2.6589690006493725,6,2.8641058848408822,1.3485963854476015,52.0,0,0,1,6.661340976017342,0.9997606522445021,Good (600-799)
0x05bbf0c12882fdecd53fd734731ad578af79621c,788,44,1,4,21,98.64305555555555,2.0952380952380953,0.21288878250707519,4.5872546775499067e+20,686076118665.724,4.587254670689145e+20,25210988835.847687,6535943291.716132,5.495877296551823e-11,0.2592497793034848,1.0425578828927584e+19,1.299187209653994e+19,4.3564660211795057e+18,5.233280052872321e+19,46160281.60206883,198203.72093023255,341764.19701991364,0.7727272727272727,0.11363636363636363,0.045454545454545456,0.0,0,0.0,0.0,3.3789361671297073,2.286551358805374,4,1.2461535526921277,1.2592497792342783,21.0,0,0,0,18195457176.377396,0.9999999985043863,Good (600-799)
0x04eca8193ca0a4ea0b368ad36d79eba7654262b3,788,22,1,3,3,2.1184837962962964,7.333333333333333,1.4161071258816522,1.6051689642776926e+22,2.628583867012437e+22,-1.0234149027347446e+22,9.990776796805866e+21,1.0080138158472763e+22,0.622412781404704,1.0089443857554166,2.8367474212809055e+21,1.6721243662180892e+21,3.012682758269995e+21,6.037865383313706e+21,1.241599417515772e+18,8716.047619047618,20952.08580019385,0.3181818181818182,0.18181818181818182,0.18181818181818182,0.0,0,0.0,0.0,1.885377505769539,1.5198391430437928,3,0.5894512686163148,1.23824492063977,3.0,0,1,0,1.6066508109668494,-0.637574564117784,Good (600-799)
0x05bc47b7ca092a9219a5a9bcaa9728de55e4ae3a,787,29,1,6,6,20.49142361111111,4.833333333333333,0.29280542503384716,1.6560352483946428e+23,1.494174518874083e+23,1.618607295205598e+22,8.105528951755027e+22,3.510782834273632e+22,0.48945389052633453,0.43313432783599765,1.4868417054729625e+22,2.0929988397521873e+22,7.110014362836012e+21,9.566984806892337e+22,99740262.49427812,63230.67857142857,178941.63282000515,0.3793103448275862,0.3448275862068966,0.06896551724137931,0.0,0,0.0,0.0,3.1627651517230833,2.136060409970762,6,1.4076810140904723,0.9621877769774833,5.999999999999999,0,0,1,2.043093372747838,0.09773990600590614,Good (600-799)
0x046ae0974283a9acf5cb4228a93d000c6d0ffd76,787,281,1,7,44,90.4083912037037,6.386363636363637,0.48668048854957924,1.1312047907626433e+21,1.0321565406591978e+21,9.904825010344545e+19,7.607588348470293e+20,4.6318768524950995e+20,0.6725208742566726,0.6088495644518491,1.2054476339923067e+19,2.5564669658219196e+19,691189270.924741,1.622357295573003e+20,206735.55080029747,27897.446428571428,209295.2699521932,0.3487544483985765,0.2206405693950178,0.2099644128113879,0.0,0,0.0,0.0,4.109001688748383,2.6143520419717916,7,2.12076152769506,0.9619309326509176,44.0,0,0,0,1.4869426931993528,0.08755996342330591,Good (600-799)
0x00705d931184135830185bb284fb8ed277693d0d,787,2,1,2,2,0.5070833333333333,1.0,3.944124897288414,1.1578586856715747e+20,0.0,1.1578586856715747e+20,0.0,0.0,0.0,0.0,5.789293428357874e+19,5.78929342834623e+19,5.789293428357874e+19,1.1578586856704105e+20,116429401.91066341,43812.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,-0.0,2,0.9999999999979888,1.0,2.0,0,1,0,1.1578586856715747e+20,1.0,Good (600-799)
0x051ae28151a68cceea5e234694b82c913a802fb9,787,5,1,2,2,1.0638773148148148,2.5,1.8799160130114556,5.583707727746097e+20,63751128.43361675,5.583707727745459e+20,64212917.349919535,63481336.251416475,1.1500049873820946e-13,0.9886069481235931,1.1167415455496023e+20,2.2334830910979277e+20,63890869.04662982,5.583707727745458e+20,63481336.251416475,22979.75,34998.97114469938,0.4,0.2,0.2,0.0,0,0.0,0.0,1.5219280948873621,0.9709505944546686,2,1.9999999999988565,1.9886069481233644,2.0,0,1,0,8695614326884.263,0.9999999999998858,Good (600-799)
0x03b90ee77fc31114c5b5cbd363059db6066cca7d,787,86,1,7,26,114.63400462962963,3.3076923076923075,0.22680879102150583,1.8039211826336016e+23,1.6129257827377365e+22,1.642628604359828e+23,1.1028997769775466e+23,1.6040322634615276e+22,0.6113902245814246,0.14543771763716506,3.7540892607338067e+21,5.471778279985603e+21,1.4492440576689091e+20,2.0378889811520737e+22,1608842.2951056866,116522.09411764707,506011.33715110575,0.46511627906976744,0.32558139534883723,0.12790697674418605,0.0,0,0.0,0.0,3.798403920425761,2.679902153961851,7,1.4575514592095877,0.7108381943515292,26.0,0,0,0,1.635616599340673,0.9105877907380092,Good (600-799)
0x058b7ae6b79a769d365eb52883369b6fda899ec5,786,33,1,4,5,7.368946759259259,6.6,0.6785230187363451,2.209176029785582e+20,7245305469.305805,2.209176029713129e+20,4832934739.738958,4843231690.673217,2.187663941025122e-11,1.0021305793454216,6.694472818044839e+18,2.6070917554954646e+19,506013510.2960374,1.4500474727684886e+20,9971901.369500011,19896.15625,77780.5085955462,0.2727272727272727,0.21212121212121213,0.30303030303030304,0.0,0,0.0,0.0,2.9332578501037037,1.4013517630022394,4,3.8943944151481094,2.0021305793016215,5.0,0,0,0,45710859928.71896,0.9999999999672036,Good (600-799)
0x0160afff7a7a824429a8202995d03239d2d418fa,786,187,1,6,54,69.8734375,3.462962962962963,0.7728258681991995,4.7347610223774196e+23,1.1155143268136177e+23,3.619246695563802e+23,1.5487703930207344e+22,7.418393665151964e+21,0.032710634933863364,0.47898602004413765,3.2509819920559526e+21,7.528367690571803e+21,5.164232048124382e+19,6.0477629292300055e+22,8690462.287717834,32457.33870967742,56028.083916104144,0.49732620320855614,0.3048128342245989,0.13903743315508021,0.0,0,0.0,0.0,4.093749440278378,2.7222315873638117,6,2.3157211294827227,1.4321398173059916,54.0,0,0,1,30.57109719887338,0.7643990221382926,Good (600-799)
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,786,33,1,2,23,72.85174768518519,1.434782608695652,0.3157096532452464,259723060122.05582,206918024997.63373,52805035124.42209,409800005238.8196,361167734023.59406,1.5778345020508988,0.8813268165116688,37503297708.54858,72811037546.07906,94119585.69595091,206918024997.63373,13257887.057828344,196699.71875,284118.08335369494,0.7878787878787878,0.12121212121212122,0.06060606060606061,0.0,0,0.0,0.0,3.157100939434396,2.657480302070323,2,1.941456938266549,0.7298089986051876,23.0,0,0,0,0.6337800312375861,0.20331284830620455,Good (600-799)
0x01d9816465ee701cb650edf27de69b02fa272454,785,8,1,2,2,1.3759606481481481,4.0,1.4535299412026952,1.9216487826033504e+19,2.55457793638102e+19,-6.329291537776697e+18,1.2075698400817537e+19,1.60657944520622e+19,0.6284029896690073,1.330423625930781,9.112970005340431e+18,7.256369011757184e+18,6.037849200408769e+18,2.55457793638102e+19,3.056153352138637e+18,16983.285714285714,41159.097847652745,0.5,0.25,0.125,0.0,0,0.0,0.0,0.8112781244591328,0.8112781244591328,2,0.7962682865744941,1.4311098915413238,2.0,0,1,0,1.5913355226503942,-0.3293677593468511,Good (600-799)
0x02c74609ad8db018a47aca47b3d5f500025955e2,784,2,1,1,2,0.5247685185185185,1.0,3.811204234671372,1.1229091980946638e+18,0.0,1.1229091980946638e+18,0.0,0.0,0.0,0.0,5.614545990473319e+17,4.8312872414127123e+17,5.614545990473319e+17,1.0445833231886031e+18,7.832587490606069e+16,45340.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1,0.8604947309382399,1.0,2.0,0,1,0,1.1229091980946638e+18,1.0,Good (600-799)
0x005ae07a1782019253917d76334a0579ac3a9b64,784,30,1,7,10,54.959641203703704,3.0,0.1819516972997652,4.160943247564216e+22,3.765608944422179e+22,3.9533430314203685e+21,7011884333.508068,7031893635.4767885,1.6851670201492825e-13,1.0028536269306527,2.6421840639959336e+21,8.736923647602044e+21,6.890256779175409e+18,3.5409006291643055e+22,497740477.5000007,163741.8275862069,693802.5677531767,0.6,0.13333333333333333,0.03333333333333333,0.0,0,0.0,0.0,3.5362434129830596,2.3055872616982604,7,3.3067051484629237,2.002853626930315,10.0,0,0,0,5934129898701.666,0.09501074146432122,Good (600-799)
0x02faf4316dcb9330751f3677436aa849aa93851b,784,248,1,8,62,117.80849537037037,4.0,0.5262778359496256,1.8244862569918368e+23,1.9999368042525145e+23,-1.7545054726067772e+22,1.4985808679978309e+23,1.5498542548549674e+23,0.8213714201764667,1.0342146279537385,2.77131378391014e+21,1.0614367567216063e+22,4.4205338602923315e+18,9.706541130520619e+22,14.994977513343681,41209.12550607287,127061.95529500206,0.18548387096774194,0.2540322580645161,0.2903225806451613,0.0,0,0.0,0.0,3.8173937015002117,2.6668358514465864,8,3.830085076919689,1.116858761161768,62.00000000000001,0,0,1,1.2174760107737326,-0.09616435672689352,Good (600-799)
0x04cda19cb300c98a5ff01a9bafc907e8751268d8,783,99,1,4,13,105.55570601851852,7.615384615384615,0.12315771918307572,6.818730671049288e+23,4.493136835045673e+23,2.325593836003615e+23,419230289983.53613,411029756482.5547,6.148215998081409e-13,0.9804390720400868,1.1426128794043699e+22,2.33548666374655e+22,35521197683.10111,1.002798884688674e+23,4967024.377956642,93061.35714285714,742359.3083550668,0.41414141414141414,0.18181818181818182,0.1717171717171717,0.0,0,0.0,0.0,3.212193332240165,2.5428386845829083,4,2.0439876933332055,1.9804390720388692,13.0,0,0,1,1626488074442.5232,0.341059641184764,Good (600-799)
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,782,150,1,6,32,79.94535879629629,4.6875,0.4002733927498803,1.0036027471368706e+22,4.5700224871671183e+21,5.466004984201587e+21,9445843837.020767,5805555527.137652,9.41193501509273e-13,0.6146148112658967,9.73736663903405e+19,3.8415763954643986e+20,178912088.96017128,2.3437408140408502e+21,12583.330326729058,46357.57718120806,139003.7506722104,0.34,0.14666666666666667,0.3933333333333333,0.0,0,0.0,0.0,4.1394594987185975,2.7714236226131437,6,3.9451902530451335,1.614614811264377,32.0,0,0,0,1062480773922.2166,0.5446383043286088,Good (600-799)
0x0298b2ecdef68bc139b098461217a5b3161b69c8,782,1227,1,1,14,15.191909722222222,87.64285714285714,0.9215431276241237,0.0,5.20610227687571e+24,-5.20610227687571e+24,0.0,0.0,0.0,0.0,4.242952140892999e+21,2.3350470802270776e+21,3.227723520296272e+21,1.078876179782757e+22,9.581299062356966e+17,1070.6207177814028,6779.605413541619,0.0,0.0,0.0,0.0,0,0.0,0.0,4.447257037760933,2.592514212542307,1,0.5503354746149997,1.0,14.0,0,0,0,0.0,-5.20610227687571e+24,Good (600-799)
0x045fd671c4d7da33629475def9ababecc339c020,782,23,1,4,8,73.13532407407408,2.875,0.10938626582002034,2.550509024113463e+20,2.482323749080774e+18,2.5256857866226555e+20,502960215.22581285,506718690.8386078,1.9719993556997426e-12,1.0074727095683056,1.1197096789627685e+19,4.639139340370828e+19,502698753.96148604,2.2764105578910302e+20,803896.1879867752,287222.36363636365,953760.5808872174,0.391304347826087,0.13043478260869565,0.17391304347826086,0.0,0,0.0,0.0,3.04642419731627,2.2275343340059806,4,4.143162667548116,2.0074727095643468,8.0,0,0,0,507099556154.2321,0.9902673398697596,Good (600-799)
0x01f890b15fc99eccfb75b97c6fa0da97deef966e,782,60,1,7,6,5.565381944444445,10.0,1.0780931227890669,2.127416421838825e+22,1.6831931811363528e+22,4.442232407024724e+21,5.532764633716711e+21,5.53395182478437e+21,0.26006965899673207,1.0002145746559368,8.195468748042143e+20,9.487914821945242e+20,5.025563046670263e+20,2.9976160681147404e+21,0.0,8149.983050847458,19252.9007697687,0.4166666666666667,0.2833333333333333,0.1,0.016666666666666666,1,0.0,0.0,3.024838364126361,2.5104689634498873,7,1.1577025199701796,1.5873841262462494,6.000000000000001,0,0,0,3.8451236636280037,0.20880878616068477,Good (600-799)
0x0357ee511a77d1981d2d79e076f9608be771c85b,781,77,1,5,20,107.56829861111112,3.85,0.18592838464709274,5.344222400973913e+22,95646325154.39455,5.3442224009643486e+22,86264377549.1656,86265243293.08946,1.6141614453291664e-12,1.0000100359377584,6.940548572728221e+20,2.0970516586131473e+21,13171560335.965872,1.4624405361484104e+22,51248784.23348184,122288.17105263157,376147.55992749037,0.44155844155844154,0.2857142857142857,0.09090909090909091,0.0,0,0.0,0.0,3.598762829133025,2.1512481554110856,5,3.021449438237746,2.0000100359345296,20.0,0,0,0,619516717415.1428,0.9999999999982103,Good (600-799)
